TMAX_C,TMIN_C,PRCP_mm,WIND_m_s,SUN_sec,date,SUN_min,Bee_Activity
33.2,20.3,0.0,6.91,43200.0,2025-08-08,720.0,Moderate
31.1,21.9,4.2,6.32,24222.57,2025-08-09,403.7095,Poor
26.5,20.3,45.0,8.97,33535.16,2025-08-10,558.9193333333334,Moderate
27.9,21.2,25.6,3.41,17553.03,2025-08-11,292.5505,Moderate
28.4,20.2,9.0,4.18,45924.31,2025-08-12,765.4051666666667,Moderate
29.9,20.5,0.0,4.97,46506.11,2025-08-13,775.1018333333334,Optimal
29.3,20.9,0.0,4.08,46084.45,2025-08-14,768.0741666666667,Optimal
